,Worried,TimeWorried,SocDisBelief,LockBelief,Stockpile,leftHome1Week,numPeople1Week,pubSpace2Weeks,SocDisPrac,NatGovTrust,LocGovTrust,Traveled,FollowNews,Am always worried about something; Rarely worry,Am nervous or tense most of the time; Am relaxed most of the time,Am afraid of many things; Am easily frightened,Get stressed out easily; Remain calm under pressure,Get irritated easily; Get angry easily,Am often down in the dumps; Often feel blue,Have a dark outlook on the future; Tend to feel very hopeless,Blame myself when something goes wrong; Am often troubled by feelings of guilt,Feel that my life lacks direction; Am happy with my life,Have a low opinion of myself; Think highly of myself,Avoid changes; Adapt easily to new situations,Take offence easily; My feelings are easily hurt,Need the approval of others; Need reassurance,Feel isolated from other people; Often feel lonely,Hate to hear about the successes of others; Am happy to see others doing well for themselves,Often feel that others misunderstand me; Feel that people are against me,Worry about what people think of me; Am not embarrassed easily,Enjoy social gatherings; Prefer to be alone,Having good friends is important for me; Have no need for close friendships,Act as a leader; See myself as a good leader,Radiate joy; Smile a lot,Find that nothing excites me; Am often bored,Am usually active and full of energy; Often feel tired,Love dangerous situations; Take risks,Am always joking; Have a great sense of humor,Talk a lot; Talking with others energizes me,Love excitement; Have a lot of fun,Am skilled in handling social situations; Find it difficult to approach others,Dont mind being the center of attention; Like to stand out in a crowd,Experience my emotions intensely; Am not easily affected by my emotions,Am full of ideas; Love to think up new ways of doing things,Am open about my feelings; Have difficulty showing affection,Love to learn new things; Am interested in many things,Dislike routine; Prefer variety to routine,Believe in the importance of art; Do not like poetry,Have a vivid imagination; Love to daydream,Find political discussions interesting; Avoid philosophical discussions,Am interested in science; Like to solve complex problems,Spend time reflecting on things; Often think about my experiences and emotions,Want to be in charge; Would like to have more power than other people,Enjoy cooperating with others; Like being part of a team,Am friendly with most people; Like most people,Believe that others have good intentions; Trust others,Cheat to get ahead; Often tell lies,Am quick to judge others; Accept people as they are,Find it easy to manipulate others; Have a natural talent for influencing people,Take advantage of others; Use others to get what I want,Insist on getting my way; Feel frustrated when I dont get my own way,Care about others; Love to help others,Believe that I am better than others; See myself as an average person,Find it hard to forgive others; Get back at people who insult me,Snap at people; Yell at people,Would like for other people to be afraid of me; Enjoy hurting others,Try to out do others; Like to compete and do everything I can to win,Demand a lot from others; Am hard to satisfy,Am quick to correct others; Believe that I am always right,Love order and regularity; Do things in a logical order,Cant make up my mind; Postpone decisions,Keep things tidy; Leave a mess in my room,Start tasks right away; Find it difficult to get down to work,Work hard; Push myself very hard to succeed,Keep my promises; Break my promises,Dont quit a task before it is finished; Often stop working if it becomes too hard,Act without thinking; Make rash decisions,Continue until everything is perfect; Want every detail taken care of,Buy only the things I need; Spend more money than I should,Am able to stand up for myself; Let others take advantage of me,Am able to control my cravings; Easily resist temptations,Am willing to accept responsibilities; Avoid responsibilities,Can maintain interest in something for a long time; My interests change quickly,Am an extremely loyal person; Switch my loyalties when I feel like it,Am always on time; Hardly ever finish things on time,Am easy to fool; Let myself be influenced by others,Am easily distracted; Often forget things,Learn quickly; Am good at many things,Enjoy flirting; Dont think much about sex,Am a spiritual person; Dont consider myself religious,Wear stylish clothing; Love to look my best,Love luxury; Am mainly interested in money,Believe in the power of fate; Believe that all events can be explained scientifically,Am always busy; Have too many things to do,Rebel against authority; Like to be viewed as proper and conventional,Believe in the importance of tradition; Think good manners are very important,Treat all people equally; Treat all ethnicities and religions equally,Feel thankful for what I have received in life; Have been richly blessed in my life,Am quick to admit making a mistake; Easily apologize when I have been wrong,Dislike talking about myself; Dont like to talk about my achievements,Am good at understanding others feelings; Know how to comfort others,Get suspicious when someone treats me nicely; Often feel that others laugh or talk about me,Dont hesitate to express an unpopular opinion; Tell others what I really think,Am usually a patient person; Hate waiting for anything,Am good at saving money,Cry easily,Like to read,Consider myself good-looking,Support liberal political candidates,Make friends easily,Get deeply immersed in music,Have strong sexual urges
353,6,6,6,6,5,1,1,1,6,4,5,1,5,1.474251136,0.241122286,0.152142282,0.925736024,-0.064976062,0.500025729,-0.426981231,0.321350172,-0.22235651,1.405815517,0.390081756,0.853558397,1.686894894,0.178916151,1.558822337,-0.968841907,1.234381797,-1.441572394,-0.124810314,-1.810602249,0.326276453,0.525044187,-1.225956057,-1.83013997,0.136055798,-0.773576324,0.342757177,0.647511172,-0.520884172,-0.341419086,-1.30275745,0.967837519,-0.309817294,0.134064042,0.856319718,-0.050412077,-0.044519892,-0.764211483,0.551668468,-1.91255128,-0.616063534,-0.048570946,-0.175963537,-0.256151016,-0.09565682,-0.3362718,-1.19006624,0.193097937,-0.984493504,-1.564215579,0.366589812,0.248173192,0.592207317,-1.281257394,-0.886362057,0.514328976,-0.777770694,0.194209875,-1.094408457,-0.542181639,-1.145172311,0.033496548,-2.048211067,-0.239228596,-1.496492173,-1.278014259,-0.412553354,-1.134520632,-1.440197361,-0.388034898,0.216028345,-0.630136143,0.429724801,-0.133479857,-0.417504248,-0.499724454,-1.036544336,0.003004322,0.975078072,0.000269254,-0.481681249,-0.917847495,-0.257698049,-0.124216308,-0.554264452,-1.396383339,1.327844658,0.79321304,1.598103454,-1.495149479,0.139695069,4.5,4,3.5,3,1.5,2.5,4.5,4.5
354,6,5,6,5,2,2,1,1,6,4,4,1,5,-0.50411853,0.281698572,-0.102720978,-0.848031958,-0.843384436,-0.857210834,-0.805121254,-0.927134252,-0.951066702,-0.903220119,-0.414513517,-0.744244651,-0.743324551,-0.61255594,-0.015477925,-1.164356917,-0.33642685,0.183728161,NA,0.375712393,-0.109363505,0.500017986,-0.084843921,0.896699553,0.585735517,-0.956644622,0.593064662,0.450499403,0.221201755,-0.337763102,0.09802577,-0.518058172,0.102542758,0.02000686,0.023636581,0.411232722,0.664332192,0.558731647,NA,0.428424935,-0.571872589,NA,-0.425096747,-0.067806107,0.477188694,-0.343848993,0.24094695,0.312103464,-0.127682474,1.268341269,-0.029925663,-0.829039121,-0.521186668,-0.363460872,0.379222533,-0.575800867,-0.0141848,1.057632913,-0.974508349,-0.343301776,0.14096537,-0.008661277,-0.118052455,0.872923356,0.415808768,0.191656618,0.064873626,0.159358472,0.442495126,0.816916611,0.071591143,-0.391993905,-0.001794719,0.695755612,0.332213943,0.760709896,-0.078436369,0.520713224,0.59267402,0.097114865,0.319545923,-0.529820015,0.018448286,NA,0.258214741,0.684813294,-0.358887291,-0.53608457,-1.340279081,0.324972394,0.762847953,4.5,1.5,4.5,NA,5,4,NA,5
355,5,6,5,6,4,2,4,1,6,2,2,1,6,-2.049783035,-1.104916424,-1.677811833,-1.599972161,-1.795231079,-1.054667434,-0.805121254,-2.074894708,-0.741526567,-0.483397968,-0.414513517,-1.520777533,-1.413203445,-1.347376648,-0.05096672,-1.174829923,-1.734650855,0.903337649,0.092589419,1.107819832,-0.318427142,0.677870584,1.063708204,-0.354983444,0.136055798,1.016463644,-0.403403111,1.018144496,0.408181848,-1.597075279,0.118302709,0.407321657,-1.13754591,-0.281039835,-0.8882779,-1.142585016,0.11415697,-0.544880568,-0.545891389,0.566591483,-0.616063534,-0.790399276,-0.879899209,-0.928592736,-0.595119918,0.27939016,-0.520312601,0.410086841,0.729128555,-0.754913622,-0.825669678,-1.045470818,-0.556233878,-0.96436117,0.792879672,0.514328976,0.749401093,1.921055951,0.984421077,1.238998338,-0.716459751,0.833749432,1.03855103,0.872923356,0.909146072,0.506470216,0.579978662,0.80584655,0.588589041,0.473210522,0.365753467,1.09528409,1.342604835,1.498148108,0.093407604,0.266094228,-1.036544336,0.520713224,-0.154218606,-1.079456382,-0.504748566,0.308986922,0.412439536,1.060608544,-0.352591791,0.077856874,-0.550083419,-0.092985367,-1.774470808,0.769807581,-0.276723016,6,1,4,4.5,3.5,4.5,4.5,3
356,5,5,5,5,4,6,1,1,5,5,5,2,5,-0.511917641,-0.487466405,0.155916311,-0.055140492,-0.277486006,-0.281480793,-0.237066485,-0.971510593,-0.156686303,-0.34345265,-0.186458119,0.077025515,0.136845725,-0.414687917,0.438758565,-0.340404849,-0.153007652,0.316438966,-0.654349874,0.559573226,-0.283401774,0.094260388,0.855939754,0.285717751,-0.39478493,0.089306254,-0.405784195,0.262843719,0.60099639,-0.757533828,-0.59222737,0.224889673,-0.861636372,0.115971294,-0.177761838,-0.268846665,-0.361873618,-0.544880568,-0.818337193,0.371925886,-0.149199251,0.331581879,0.051437694,0.466006754,0.264148353,0.07038091,1.505244226,-0.075901496,1.033640086,0.44695099,0.168060768,0.676090411,0.817788391,0.256755728,-0.257671958,0.514328976,-0.533696935,0.435499015,0.086240693,0.448184388,-0.28774719,-0.471900158,0.009630331,-0.015071906,-0.339459258,0.000347884,-0.374875299,0.374553515,-0.411623502,-0.451755831,-1.332289798,-0.608143516,-0.252443175,0.488446745,-0.180475199,-0.307338354,0.56025798,0.052313808,0.412669167,0.281104371,-0.081067663,-0.141792534,-0.165649271,-0.61518996,-0.755937113,-0.412068843,-0.559019473,-0.560610321,0.207599812,-0.595283823,-0.067039729,4,2.5,4,4,4,4,4.5,3
357,5,6,5,5,4,1,1,1,6,4,4,5,5,-0.944622801,-0.335751447,-0.512312804,-0.014189229,-0.277486006,-1.449580635,-0.616895977,0.245345367,0.637694096,0.251297699,-0.186458119,-0.744244651,0.136845725,-1.347376648,-0.015477925,-0.546392866,0.070489435,-0.206463752,NA,-0.353059154,-0.701529049,0.131799689,-0.502486477,-0.54873758,-1.150465517,-0.956644622,-0.899255914,-0.309479417,-0.690360922,-0.761189812,-0.36214299,-0.518058172,0.102542758,0.02000686,0.177496194,-1.179748451,-0.312443862,0.117584946,NA,0.05626374,-0.095312098,NA,-0.186829526,-0.540958612,0.190765937,-0.758078896,-1.131152148,-0.639068998,0.452978806,0.054388334,-0.22899732,-0.615080511,-0.064157142,0.27607203,-0.257671958,0.280750624,-0.279168304,-0.605629713,0.24880935,-0.541509425,-0.945586817,-0.514057983,-0.118052455,-0.683226227,-0.077528536,-0.483173158,0.542300607,-0.488032554,-0.380363961,-0.044328808,-0.444514904,-0.974464858,0.881180719,-0.31394575,-0.141844155,0.760709896,-0.23812103,-0.502356859,-0.896632363,-0.111086045,-0.281374456,0.461166012,-0.270596117,NA,-0.774644224,-0.784963855,-0.358887291,-1.225259127,-0.096060958,-0.595283823,0.347412697,2,1.5,4,NA,1,3.5,NA,3.5
358,5,5,6,6,1,2,5,1,6,4,5,6,6,0.160537433,-0.872048894,-0.86240221,-1.036017009,-1.235844595,-1.071307195,-0.804276519,-0.71293844,0.009073693,-0.868237241,-0.685619442,-1.143695413,-0.073445656,-0.791540168,-0.400078801,-1.597278964,-1.521988325,0.121879947,-1.306549073,0.559573226,-0.091850821,0.500017986,0.230528748,1.120173082,-0.39478493,1.04860105,0.59782683,-0.689468827,-0.690360922,-1.385361925,1.329555428,-1.617056711,1.170555098,-0.515730897,-1.259382201,-0.680940217,0.95697104,0.779056511,-2.188342855,0.76125708,-1.549792099,-1.532227606,-0.414230757,-0.704445496,-1.447281281,-0.96329955,0.173884903,0.16189162,-1.289005035,0.250669662,-1.223812992,-0.829039121,-0.784748642,-0.195354609,-0.274080741,0.021251632,-0.533696935,-0.402490644,-0.811939691,-0.146438557,-0.716459751,-1.061612514,-0.622959961,-0.450438037,-0.601389979,-0.200829571,0.322426144,-0.271934563,0.354512953,-0.850518074,-1.110346075,-0.586150889,-0.031699315,-1.323647113,0.841348505,0.647939078,0.879600725,0.471403738,0.034743985,-0.367709759,-0.88998394,-0.356723599,1.00342641,0.825774037,-0.352591791,-2.113419657,1.551396756,-1.926696559,0.19232877,-1.293122447,-0.480509327,4.5,3.5,3.5,5.5,4.5,2.5,1.5,5.5
359,6,4,6,6,1,1,1,1,6,1,1,1,6,-0.055815147,-0.700045793,-0.653832268,-0.848031958,0.108462208,-0.668074114,-0.805121254,0.712176711,-0.178576372,-0.693309044,-0.642568915,-0.178621472,-0.513530794,-0.018951872,-1.240530118,0.092517197,-0.754177692,1.098970544,0.092589419,0.556237335,1.284031219,0.131799689,1.065813861,0.121683007,1.566255963,1.598468003,1.093679633,0.079866079,-0.152758433,0.921549075,0.138579649,0.959024245,0.618736021,2.173397933,-0.655186943,0.386457099,0.95697104,-0.32405873,-0.818337193,1.328083872,0.089080994,-1.090826072,-0.403364768,-0.007145751,0.690229035,-0.96329955,-0.062946235,0.647879957,-0.460555788,-0.153981316,0.169145994,0.021849141,0.129310412,-0.007932044,1.214741201,-0.368143154,0.749401093,0.422782325,1.394895488,-0.146438557,0.843117354,-0.219201805,0.195097307,-1.127223858,0.38528463,-0.973069382,-0.004288617,-0.488032554,1.17737204,-0.021133122,0.732134392,-0.208833234,-0.924642952,-0.701720511,-0.069913938,-0.307338354,-1.036544336,1.728673529,-0.518707181,-1.287657291,0.535230927,0.482083337,0.110497064,1.060608544,0.422052433,1.284818907,-0.326531322,0.128564235,-0.414509249,1.679868518,-2.137336204,5,6,5.5,4.5,6,3,5.5,1.5
360,5,5,5,6,5,2,2,1,6,5,6,2,5,NA,-0.30039829,0.306870848,-0.431110594,-0.091023845,0.250629953,0.127436165,0.636171907,NA,-0.133541574,-0.870624313,-0.152020508,0.576930863,-0.466375308,NA,0.514966237,0.070489435,-0.206463752,NA,0.665843015,0.674352991,0.544418068,0.332798636,0.896699553,NA,-0.266338559,0.345138261,0.238780775,-0.058765359,-0.126049748,0.122470111,-0.890038245,-0.44927632,0.02000686,-0.3062341,0.411232722,0.480940451,0.778559536,NA,0.05626374,-0.095312098,NA,-0.403364768,0.405346398,0.403806277,NA,0.24094695,NA,0.30141266,1.072059941,0.566746695,-0.98252489,0.392872385,0.71658091,-1.308223587,0.306671263,-0.0141848,0.549595152,0.315301323,0.053113521,0.384863222,-0.514057983,NA,-0.243544345,-0.570865841,NA,NA,-0.272837511,NA,NA,-0.111845656,NA,-0.616272289,0.939582552,-0.141844155,NA,-0.39781455,NA,1.168519532,NA,1.129174255,0.461166012,-0.121080018,NA,NA,NA,-0.358887291,0.270046286,NA,NA,-0.280009905,NA,NA,NA,NA,4.5,5,NA,NA
361,5,5,6,6,2,2,8,1,4,6,4,2,5,0.376890013,0.10969547,0.77030405,0.320829609,-1.036358543,-0.487257274,-0.995035999,0.390445675,-1.160606836,-0.308469771,-0.436038781,-0.178621472,1.246809757,-0.433571712,-0.471192378,-0.752380883,0.448162389,0.51207186,0.792158665,-0.536919987,0.482802038,0.715409885,0.855939754,-0.519018188,-0.619624789,-0.287984183,0.593064662,0.070509993,-0.146923985,0.28640901,0.368664029,0.04245769,1.170555098,-0.281039835,1.073564406,0.411232722,0.456225574,0.117087971,-0.269557264,0.371925886,-1.549792099,-0.569698509,-0.879899209,-0.007145751,-0.09565682,-0.552858243,-0.748995784,-0.572291939,-0.984493504,-0.153981316,-1.023656109,-0.184690204,0.129310412,0.27607203,-0.464500527,-0.082723523,0.240343831,-0.605629713,-0.974508349,-0.342629562,0.170506942,0.033496548,-0.395165561,0.428925725,0.677739489,-0.064592139,0.102551681,0.80584655,0.588589041,0.473210522,0.143809744,-0.780307874,-1.145386811,0.281137878,0.330436653,-0.307338354,1.51834823,-0.416085608,-0.338702328,-0.295075551,0.327235028,0.503000662,0.031346354,-0.860676785,1.285285157,1.039856049,-0.764699464,-0.092985367,-0.990805185,-0.807506136,0.554147496,5,4,5.5,2.5,5,5,3.5,2
362,5,5,5,5,5,1,1,1,5,5,5,4,5,0.825193396,0.362851144,0.155916311,0.341305241,-1.036358543,-0.643114472,-0.238755954,-1.230082746,0.009073693,0.77608229,-0.827573786,-0.744244651,0.175850476,-0.037835666,-0.471192378,-0.350877856,0.642416144,0.706093941,-0.654349874,-0.162526539,0.883416629,0.272112986,0.230528748,-0.072071129,-0.088784061,0.26188277,0.342757177,-0.684790784,0.045890557,-0.345075071,0.348387089,0.963430882,-0.535314484,0.747673484,0.702460106,-0.025636453,-0.178481877,0.779056511,-0.818337193,0.389095885,0.546249068,0.99368418,0.040571705,1.163306499,0.330423861,-0.54528105,0.843638541,-1.554670719,-0.708343755,-0.141892994,0.168603381,0.029268406,-0.099204352,0.03070056,0.801084063,-0.575800867,-0.019412237,0.676788154,-0.281565171,0.051769091,-0.531645042,0.286194901,1.055481999,-0.683226227,0.184402185,0.104115305,-0.155000836,0.159358472,0.411235585,-0.451755831,-0.893690272,-0.974464858,-0.021731117,-0.12005837,-0.528065509,1.030316173,0.400599897,1.260274113,-0.140781999,-0.343498356,-0.073378557,-0.70291643,1.095475188,-0.860676785,-0.037834969,-0.416531907,-0.147659491,0.362376712,0.015501167,0.547389988,1.384035179,5.5,5.5,2,4,4.5,2,4,3.5
363,5,5,5,4,6,2,1,1,6,5,3,1,6,-0.496319418,-1.084628281,-0.046992587,0.570241555,-0.843384436,-1.827854075,-0.994191265,0.195032405,-0.929176633,-0.063575816,-1.262159318,0.054656873,-1.124902562,-1.366260442,-0.471192378,-1.597278964,-0.93922706,1.87935437,1.009558398,-0.536919987,1.074967582,1.476872679,1.480297932,0.479471887,0.401476163,0.423967503,0.092449692,1.58578959,0.051725005,-0.126049748,0.09802577,0.963430882,-0.208992596,2.173397933,0.718306375,0.205185946,0.639617314,0.779056511,0.555556789,1.133418275,-1.092624024,-0.649424538,-0.414230757,-0.928592736,0.330423861,-0.967088146,-0.732699874,1.382063515,0.148467275,0.066476657,-0.032096115,-1.261902516,-0.784748642,0.107965767,0.164189572,0.12493419,0.494872462,0.664071464,0.821852419,1.437878201,-0.043849339,0.875907257,1.055481999,0.428925725,0.616691213,-0.200829571,-0.079644727,0.589748558,0.794303812,0.935693698,1.176021839,0.912123419,-0.031699315,1.899344355,1.115231308,-0.116282867,0.240888658,0.520713224,-0.532143788,1.665876527,0.334924134,0.503000662,0.412439536,-0.850024466,-0.957609773,-0.784963855,0.299444704,0.817738791,-1.359731433,-0.37286623,-0.275740187,4,3,6,2,1.5,5,5.5,2.5
364,5,5,6,5,3,2,5,1,5,4,5,1,3,0.384689125,0.534854245,0.567395152,0.361780872,0.48138653,0.277609486,0.521747763,0.195032405,0.030963763,0.846048048,0.248127413,-0.322425247,-0.723822175,-0.056719461,0.71837102,0.071571184,-0.541515162,0.12134301,-0.43695014,-0.901305761,0.099700132,-0.096105311,-0.18606098,0.062244222,-0.129364566,0.26188277,-0.403403111,-0.304801374,-0.690360922,0.917893091,-0.86286563,-1.06976076,-0.585726833,0.747673484,-0.548866138,-1.142585016,0.248118955,-0.102739918,-0.545891389,-0.770312697,1.022809559,1.514811743,1.9141115,-0.007145751,0.616846618,0.275601563,0.598659449,0.16189162,1.033640086,-0.754913622,0.566204082,1.106480718,0.589273628,0.218123124,1.429774162,0.306671263,-1.816794963,0.435499015,-0.811939691,-0.144421913,-0.272976405,-0.514057983,0.009630331,-0.459069537,-0.570865841,-0.908129359,0.102551681,-0.918422641,-0.205908731,-0.236444477,0.071591143,0.912123419,0.208980942,0.695755612,-0.9284161,-0.307870599,0.081221715,-0.502356859,-0.712148641,-0.295075551,0.311856817,0.891028143,-0.362644895,-0.860676785,-0.094377049,-0.412068843,0.281572597,-1.003709525,0.238141896,0.082164238,-0.894961753,2,3,5,2.5,4,2,4,3.5
365,3,3,5,5,2,2,1,1,6,5,4,1,5,-0.287765949,-0.082595774,-0.659493312,-0.055140492,0.867334745,0.080152886,0.332677752,-0.258953017,0.825344162,-1.148114074,-0.022978512,0.287935217,0.366639481,0.376784173,1.138596678,0.926942271,0.253908634,-0.073752947,-0.172180361,0.379048285,-1.920885504,-0.895107406,-0.811471986,0.032524829,-1.294144366,-0.083270261,-1.147182315,-0.87712451,1.156102223,0.082007623,-0.36214299,-0.504838261,-0.535314484,-0.515730897,0.532754225,-0.244071041,0.68904707,-0.544880568,-0.818337193,1.124833275,-0.377783289,1.435085714,1.199309838,-0.928592736,1.68915523,-0.34763759,-0.079242145,0.885673072,0.481340588,1.672992248,0.96326217,0.034214582,1.046303154,1.833401455,1.016117024,0.69606605,-0.0141848,0.854493844,0.984421077,0.843255256,0.155736156,1.12860561,0.853084053,-1.127223858,0.909146072,0.370232784,0.579978662,1.237139584,0.588589041,-1.129550363,0.365753467,1.09528409,1.121860975,0.876221505,0.2935829,0.074772619,-0.717175014,0.656293961,0.966120334,-0.50327646,-0.088756769,0.891028143,-0.073600492,-0.871329104,-1.159282434,-0.657031701,-0.120851331,-0.326797844,0.030772209,0.082164238,0.762847953,5,1.5,4.5,5,5,1.5,6,4.5
366,5,5,6,6,5,2,1,1,5,5,5,1,6,-0.72047111,0.301986715,-0.86240221,-0.243125543,-0.843384436,0.096792647,-0.426981231,-0.845192827,0.262393966,1.23088732,-0.392988254,-0.932785711,-0.704319799,0.696985041,-0.05096672,0.102990204,-1.336938957,-0.856284524,1.009558398,-1.081830702,-1.694309183,-0.870081205,0.228423091,-0.54873758,-0.660205294,-0.568862402,-0.651329512,-1.449447647,-1.245466756,-0.337763102,-1.07267307,-0.504838261,0.041710768,0.079785796,0.548600494,-1.616617627,-0.862619084,0.337909809,0.828002593,-1.16822889,-0.616063534,0.552282646,0.062303683,-0.916163723,0.11738352,-0.54528105,-0.740847829,-1.306475497,-0.184406039,-0.95119495,0.168060768,-0.617553599,-0.327719115,0.050016862,0.586051102,-1.224694645,-0.0141848,-0.199351574,0.454046556,-1.134787941,0.14096537,0.833749432,0.633755138,0.653082416,0.647215351,1.077532572,0.542300607,1.021944541,-0.617338274,0.688521876,1.176021839,0.146491795,0.881180719,1.304260727,-0.106767692,-0.307338354,-0.23812103,-0.687247081,-0.149739737,-0.295075551,0.535230927,-0.959682145,-0.270596117,-0.380355453,-1.014151854,0.558856461,1.757076747,0.14082711,0.030772209,0.547389988,1.17730038,5.5,3,5,3,2,3,4,3.5
367,6,4,6,6,3,3,1,1,6,5,5,1,6,-0.93682369,-0.872048894,-1.266332992,-0.807080695,-1.409282865,-1.449580635,-1.753005514,-2.396625744,-1.138716767,-1.253076513,-0.849099049,-0.344793889,-1.623494826,-1.168392419,-1.240530118,-1.597278964,-1.133480815,1.097896668,0.527388885,-0.530248204,0.326276453,1.096141282,0.854886926,-1.159719382,0.136055798,1.016463644,-0.904018082,1.013466453,-1.239632308,-0.553132441,0.118302709,0.963430882,0.618736021,-0.10062702,1.057718137,-1.179748451,-0.019805015,-0.103733867,-2.196119497,-1.91255128,-0.854343779,-1.011100043,-0.641631988,-1.152739976,-1.733704038,-1.586538703,-1.19006624,-2.754038402,-1.289005035,-1.355845929,-1.024198722,-1.045470818,-0.784748642,-1.901473995,-1.945118077,-1.899509063,-0.273940868,0.460932394,0.334146447,1.239670553,0.399634007,0.538893254,1.055481999,1.312605238,-0.601389979,1.110002583,0.542300607,0.159358472,1.17737204,0.688521876,1.176021839,0.362641406,-0.021731117,0.695755612,-0.143621445,-0.308136722,1.518357089,0.890493669,-0.721106379,0.673294787,0.103860919,-0.959682145,0.701483939,1.060608544,0.478594514,1.284818907,-0.326531322,1.27310087,-1.567101121,-1.070704854,1.178283209,4.5,2.5,4,4,5,5,4.5,2
368,4,3,5,4,4,5,5,1,5,6,6,1,4,0.152738322,-0.042019488,-0.456584413,-0.055140492,0.095438316,-0.478937394,-1.184950745,-1.040606096,-1.160606836,-0.868237241,-0.599518388,0.099394158,-1.163907313,-1.168392419,0.018532906,0.731427261,-0.153007652,1.292992624,-0.559609781,1.104483941,0.900929313,0.702896785,0.441455683,0.702945417,-0.579044284,0.639173207,1.093679633,1.013466453,0.787976484,-0.549476457,0.598748409,-0.144380931,0.016504594,0.9280863,0.872165987,0.398844911,1.14036278,0.778559536,-0.273445586,1.133418275,-0.844647571,-0.048570946,0.993640586,0.241859515,-0.09565682,0.689831467,1.733927408,0.410086841,-0.127682474,0.23858134,0.368760264,0.245700104,-0.327719115,0.631600858,0.586051102,-0.108644163,1.00915716,1.095782983,0.24880935,0.645719822,1.057473634,0.117812198,0.237424731,1.097080047,0.647215351,0.305292761,0.322426144,-0.056739519,1.088695312,0.688521876,-0.300077703,-0.263814801,0.439693,1.304260727,0.330436653,1.412959391,1.039303105,1.075383891,0.786115481,0.256892968,0.535230927,-1.153695885,1.200422034,-0.145520946,-0.29604971,-0.657031701,0.505124695,0.128564235,0.829708873,0.769807581,-0.067039729,5.5,1.5,5.5,4.5,5,5,4.5,5
369,6,5,6,6,6,3,2,1,5,6,6,1,6,0.601041705,0.089407327,-0.655719282,0.925736024,0.680872583,-0.281480793,-0.238755954,0.649017828,-0.366226437,0.076369502,-0.229508646,1.253009158,-0.513530794,-0.433571712,-0.750804833,-0.53591986,-0.338057019,-0.46394486,0.792158665,0.923959,0.099700132,0.702896785,-0.18606098,0.673226024,-0.39478493,0.294020176,0.345138261,0.638155086,-0.328069631,0.917893091,0.598748409,0.954617608,0.568323672,0.9280863,1.243270287,-0.499669064,1.14036278,0.116590997,0.551668468,0.752672081,0.079384786,-0.189545684,-0.186829526,-1.152739976,0.11738352,0.68604287,0.369976266,1.133868294,-0.403832223,-0.7428253,-0.031010889,-0.187163292,-0.556233878,-0.195354609,0.164189572,0.981485681,-0.78299813,-0.161201504,-0.769271143,-0.54083721,-0.28774719,1.12860561,0.431357192,0.424609976,-0.30893512,-0.538244459,0.579978662,-0.488032554,0.294197541,0.106308746,1.176021839,0.534805764,0.660436859,-0.50783313,-0.143621445,1.222170028,0.240932954,-0.083266928,0.601631759,1.225263306,-0.088756769,0.094055856,0.898479563,0.110618198,-0.957609773,0.799356255,-0.138723438,0.14082711,-0.146055394,0.324972394,-1.103662211,2.5,5,4.5,4,5.5,4.5,3,3.5
370,6,5,6,6,6,2,5,1,3,4,3,1,2,-0.079212481,0.89914859,1.581939644,0.529290291,0.87384669,0.294249248,0.329298815,-0.90835171,0.572023889,-0.063562013,-1.055629184,1.253009158,-0.073445656,0.87596927,1.907934418,0.752373273,0.836669899,-0.854673711,-0.077440268,-0.363066828,1.301543903,-2.265206597,0.023813127,0.956138338,0.054894788,-0.773576324,0.347519345,-0.872446467,0.408181848,-0.337763102,0.179133528,-1.078574033,0.89464556,0.946179049,-1.582947694,-0.244071041,-1.462224061,-1.647498835,0.551668468,-0.380981503,-1.082927816,0.031155083,-0.901631188,1.138448474,-0.455461994,0.074169507,-0.520312601,0.410086841,-0.403832223,-0.141892994,-0.227912094,-0.398648813,0.589273628,-0.492934531,0.131372006,0.12493419,0.489645026,-1.037341232,1.557464146,-0.344646205,0.613990288,-2.367262105,-1.415620775,-1.78674668,0.909146072,-1.245544247,0.360104199,-0.056739519,-0.056916591,-0.698927653,-0.599527948,-0.457971785,-0.904706554,-1.102916758,-2.49800541,0.074506496,0.240897517,0.15093278,1.344045516,0.697506189,0.743226825,-0.74475108,0.701483939,-1.575832624,0.422052433,1.529781765,1.551396756,0.79321304,0.814437832,1.002420456,-0.069005388,1.5,6,6,1.5,3,1.5,6,5.5
